"Code","Code2","Term"
10250,"E12/0088/3","ADOPTION CONTRACT"
10251,"E12/0096/3","CONTRACT OF GUARANTEE"
10252,"E12/0094/3","DEED OF ASSOCIATION"
10253,"E12/0091/3","DEED OF GIFT"
10254,"E12/0090/3","DEED OF LOAN"
10255,"E12/0092/3","DEED OF PARTITION"
10256,"E12/0089/3","DEED OF SALE"
10257,"E12/0093/3","DEED OF SERVICE"
10258,"E12/0097/3","DEPOSIT"
10259,"E12/0087/3","DIVORCE DOCUMENT"
10260,"E12/0095/3","DOCUMENT OF EXCHANGE"
10261,"E12/0103/3","FUNERARY CONTRACT"
10262,"E12/0102/3","IMIT-PER DOCUMENT/WILL"
10263,"E12/0100/3","LEASE"
10264,"E12/0086/3","MARRIAGE CONTRACT"
10265,"E12/0098/3","PAY WARRANT"
10266,"E12/0099/3","STATEMENT OF DEBT"
10267,"E12/0101/3","WORK CONTRACT"
10268,"E12/0104/3","UNSPECIFIED PRIVATE CONTRACT"
10269,"E12/0105/2","COURT RECORD/DEPOSITION"
10270,"E12/0126/1","LETTER"
10271,"E12/0127/2","LETTER (TO THE LIVING)"
10272,"E12/0128/2","LETTER TO THE DEAD"
10273,"E12/0146/2","LETTER TO THE GODS"
10274,"E12/0130/2","MODEL LETTER"
10275,"E12/0129/2","MODEL LETTER AS A LITERARY FORM"
10276,"E12/0131/2","UNSPECIFIED LETTER"
10277,"E12/0137/1","LITERARY TEXT"
10278,"E12/0143/2","DISCOURSE"
10279,"E12/0139/2","INSTRUCTION"
10280,"E12/0141/2","LAMENTATION"
10281,"E12/0142/2","PROPHECY"
10282,"E12/0140/2","TALE"
10283,"E12/0138/2","WISDOM TEXT"
10284,"E12/0050/1","MAGICAL TEXT"
10285,"E12/0044/1","MYTHOLOGICAL TEXT"
10286,"E12/0047/2","AETIOLOGICAL TEXT"
10287,"E12/0048/3","BOOK OF THE DIVINE COW"
10288,"E12/0046/2","COSMOGONIC TEXT"
10289,"E12/0045/2","COSMOGRAPHIC TEXT"
10290,"E12/0049/2","UNSPECIFIED MYTHOLOGICAL TEXT"
10291,"E12/0077/1","NAME/FILIATION/TITLE"
10292,"E12/0076/1","NON-ROYAL HISTORICAL TEXT"
10293,"E12/0120/1","ONOMASTICON"
10294,"E12/0147/1","PETITION"
10295,"E12/0148/2","PETITION TO THE GODS"
10296,"E12/0149/2","PETITION TO THE KING"
10297,"E12/0150/2","PETITION TO OFFICIAL"
10298,"E12/0062/1","ROYAL TEXT"
10299,"E12/0072/2","�K�NIGSNOVELLE�"
10300,"E12/0070/2","ROYAL ANNALS"
10301,"E12/0071/3","ROYAL LIST"
10302,"E12/0074/2","ROYAL DECREE/WARRANT"
10303,"E12/0069/2","ROYAL HISTORICAL TEXT"
10304,"E12/0073/2","ROYAL LETTER"
10305,"E12/0063/2","ROYAL NAME AND TITLES"
10306,"E12/0064/3","HORUS NAME"
10307,"E12/0065/3","NEBTY NAME"
10308,"E12/0066/3","GOLDEN HORUS"
10309,"E12/0067/3","PRENOMEN"
10310,"E12/0068/3","NOMEN"
10311,"E12/0075/2","UNSPECIFIED ROYAL TEXT"
10312,"E12/0119/1","SCIENTIFIC TEXT"
10313,"E12/0125/2","ASTRONOMICAL/ASTROLOGICAL TEXT"
10314,"E12/0124/2","MATHEMATICAL TEXT"
10315,"E12/0121/2","MEDICAL TEXT"
10316,"E12/0122/3","HUMAN MEDICAL TEXT"
10317,"E12/0123/3","VETERINARY TEXT"
10318,"E12/0132/1","SONG"
10319,"E12/0135/2","HARPIST'S SONG"
10320,"E12/0133/2","LOVE SONG"
10321,"E12/0134/2","WORK SONG"
10322,"E12/0136/2","UNSPECIFIED NON-RELIGIOUS SONG"
10323,"E12/0026/1","TEXT RELATING TO CULT"
10324,"E12/0033/2","DIVINE CULT TEXT"
10325,"E12/0034/3","DIVINE NAMES AND EPITHETA"
10326,"E12/0035/3","DRAMATIC TEXT"
10327,"E12/0036/3","HYMN"
10328,"E12/0037/3","RITUAL TEXT"
10329,"E12/0038/3","UNSPECIFIED DIVINE CULT TEXT"
10330,"E12/0039/2","ROYAL CULT TEXT"
10331,"E12/0040/3","DRAMATIC TEXT"
10332,"E12/0041/3","HYMN"
10333,"E12/0042/3","RITUAL TEXT"
10334,"E12/0043/3","UNSPECIFIED ROYAL CULT TEXT"
10335,"E12/0027/2","TEXT RELATING TO TEMPLES"
10336,"E12/0032/3","DIVINE ANNALS"
10337,"E12/0029/3","TEMPLE DECREE"
10338,"E12/0031/3","TEMPLE FOUNDATION TEXT"
10339,"E12/0028/3","TEMPLE NAME"
10340,"E12/0030/3","TEMPLE SCENE CAPTION"
10341,"E12/0083/1","TEXT RELATING TO PROFESSIONAL DUTIES"
10342,"E12/0051/1","UNSPECIFIED RELIGIOUS TEXT"
10343,"E12/0056/2","ADDRESS TO THE LIVING"
10344,"E12/0058/2","AMULETIC TEXT"
10345,"E12/0054/2","DIVINE DECREE"
10346,"E12/0059/2","DONATION TEXT"
10347,"E12/0060/2","OFFERING LIST"
10348,"E12/0052/2","ORACLE"
10349,"E12/0055/2","PRIESTLY DECREE"
10350,"E12/0057/2","SA�TIC FORMULA"
10351,"E12/0053/2","TEXT RELATING TO PERSONAL PIETY"
10352,"E12/0061/2","UNDEFINABLE RELIGIOUS TEXT"
10353,"E12/0144/1","UNSPECIFIED TEXT"
10354,"E12/0145/1","UNDEFINABLE TEXT"
10355,"E13/0001/1","EGYPTIAN GOD"
10356,"E13/0002/2","AHA"
10357,"E13/0003/2","AKER"
10358,"E13/0004/2","AMENHOTEP I"
10359,"E13/0005/2","AMENHOTEP SON OF HAPU"
10360,"E13/0006/2","AMSET"
10361,"E13/0007/2","AMUN"
10362,"E13/0008/2","AMUN-MIN"
10363,"E13/0009/2","AMUN-RE"
10364,"E13/0010/2","ANEDJTI"
10365,"E13/0011/2","ANTY"
10366,"E13/0012/2","ANUBIS"
10367,"E13/0013/2","APIS"
10368,"E13/0014/2","APOPHIS"
10369,"E13/0015/2","ASH"
10370,"E13/0016/2","ATEN"
10371,"E13/0017/2","ATUM"
10372,"E13/0018/2","BANEBDJED"
10373,"E13/0019/2","BATA"
10374,"E13/0020/2","BEBON"
10375,"E13/0021/2","BEHDETI"
10376,"E13/0022/2","BENU/PHOENIX"
10377,"E13/0023/2","BES"
10378,"E13/0024/2","BUCHIS"
10379,"E13/0025/2","DEDWEN"
10380,"E13/0026/2","DUA"
10381,"E13/0027/2","DUAI"
10382,"E13/0028/2","DUAMUTEF"
10383,"E13/0029/2","DUAWER"
10384,"E13/0030/2","DUNANWY"
10385,"E13/0031/2","ENNEAD"
10386,"E13/0032/2","GEB"
10387,"E13/0033/2","GODS OF HOURS"
10388,"E13/0034/2","HA"
10389,"E13/0035/2","HEPI"
10390,"E13/0036/2","HAPI"
10391,"E13/0037/2","HARAKHTY"
10392,"E13/0038/2","HARENDOTES"
10393,"E13/0039/2","HARMAKHIS"
10394,"E13/0040/2","HARMERTI"
10395,"E13/0041/2","HAROERIS"
10396,"E13/0042/2","HARPOCRATES"
10397,"E13/0043/2","HARPRE"
10398,"E13/0044/2","HARSAPHES/HERISHEF"
10399,"E13/0045/2","HARSIESE"
10400,"E13/0046/2","HARSOMTUS"
10401,"E13/0047/2","HEDJWER"
10402,"E13/0048/2","HEH"
10403,"E13/0049/2","HEKA"
10404,"E13/0050/2","HEMEN"
10405,"E13/0051/2","HEQAIB"
10406,"E13/0052/2","HORHEKENU"
10407,"E13/0053/2","HORSEMSU"
10408,"E13/0054/2","HORUS"
10409,"E13/0057/2","HORUS OF EDFU"
10410,"E13/0055/2","HORUS OF HIERAKONPOLIS"
10411,"E13/0056/2","HORUS OF LETOPOLIS"
10412,"E13/0058/2","HORUS OF LIBYA"
10413,"E13/0059/2","HORUS OF PE"
10414,"E13/0060/2","HORUS SAVIOUR"
10415,"E13/0061/2","HORUS-KHENTEKHTAI"
10416,"E13/0062/2","HOTEP"
10417,"E13/0063/2","HU"
10418,"E13/0064/2","IAH"
10419,"E13/0065/2","IAHES/RAHES"
10420,"E13/0066/2","IATI"
10421,"E13/0067/2","IHY"
10422,"E13/0068/2","IMHOTEP I"
10423,"E13/0069/2","IQER"
10424,"E13/0070/2","ISDEN"
10425,"E13/0071/2","ISDES"
10426,"E13/0072/2","IUNMUTEF"
10427,"E13/0073/2","KAGEMNI"
10428,"E13/0074/2","KAMUTEF"
10429,"E13/0075/2","KHENTEKHTAI"
10430,"E13/0076/2","KHENTIMENTIU"
10431,"E13/0077/2","KHEPRY"
10432,"E13/0078/2","KHERTI"
10433,"E13/0079/2","KHNUM"
10434,"E13/0080/2","KHONS"
10435,"E13/0081/2","KOLANTHES"
10436,"E13/0082/2","MAATI"
10437,"E13/0083/2","MAHES/MIYSIS"
10438,"E13/0084/2","MANDULIS"
10439,"E13/0085/2","MEHEN SNAKE"
10440,"E13/0086/2","MEKHENTI-IRTY"
10441,"E13/0087/2","MERY"
10442,"E13/0088/2","MIN"
10443,"E13/0089/2","MNEVIS"
10444,"E13/0090/2","MONTU"
10445,"E13/0091/2","NEFERHER/NEPHEROS"
10446,"E13/0092/2","NEFERHOTEP"
10447,"E13/0093/2","NEFERTEM"
10448,"E13/0094/2","NEHEBKAU"
10449,"E13/0095/2","NEPER"
10450,"E13/0096/2","NUN"
10451,"E13/0097/2","OGDOAD"
10452,"E13/0098/2","ONURIS"
10453,"E13/0099/2","OSIRIS"
10454,"E13/0241/2","OSIRIS-KHENTIMENTIU"
10455,"E13/0100/2","PANEBTAWY"
10456,"E13/0101/2","PATAIKOS"
10457,"E13/0102/2","PTAH"
10458,"E13/0103/2","PTAH-SOKAR"
10459,"E13/0104/2","PTAH-SOKAR-OSIRIS"
10460,"E13/0105/2","PTAH-TATENEN"
10461,"E13/0106/2","QEBEHSENUF"
10462,"E13/0107/2","RE"
10463,"E13/0108/2","RE-ATUM"
10464,"E13/0109/2","RE-HARAKHTY"
10465,"E13/0110/2","RUTI"
10466,"E13/0111/2","SEPA"
10467,"E13/0112/2","SETH"
10468,"E13/0243/2","SHAI"
10469,"E13/0113/2","SHED"
10470,"E13/0114/2","SHESMU"
10471,"E13/0115/2","SHU"
10472,"E13/0116/2","SIA"
10473,"E13/0117/2","SOBEK/SUCHOS"
10474,"E13/0118/2","SOBEK-RE"
10475,"E13/0119/2","SOKAR"
10476,"E13/0120/2","SOKAR-OSIRIS"
10477,"E13/0121/2","SOMTUS"
10478,"E13/0122/2","SOULS OF BUTO"
10479,"E13/0123/2","SOULS OF DEP"
10480,"E13/0124/2","SOULS OF HELIOPOLIS"
10481,"E13/0125/2","SOULS OF HERMOPOLIS"
10482,"E13/0126/2","SOULS OF HIERAKONPOLIS"
10483,"E13/0127/2","SOULS OF PE"
10484,"E13/0128/2","SOULS OF THE EAST"
10485,"E13/0129/2","SOULS OF THE WEST"
10486,"E13/0130/2","TACHOS"
10487,"E13/0131/2","TATENEN"
10488,"E13/0132/2","TEEPHIBIS"
10489,"E13/0133/2","THOTH"
10490,"E13/0134/2","TITHEOS/TUTU"
10491,"E13/0135/2","WENEG"
10492,"E13/0136/2","WEPWAWET"
10493,"E13/0137/2","UNSPECIFIED EGYPTIAN GOD"
10494,"E13/0164/1","EGYPTIAN GODDESS"
10495,"E13/0165/2","AHMOSE NOFRETARI"
10496,"E13/0166/2","AIT"
10497,"E13/0167/2","AMAUNET"
10498,"E13/0168/2","ANUKIS/ANUQET"
10499,"E13/0169/2","APERETISET"
10500,"E13/0170/2","BASTET"
10501,"E13/0229/2","BAT"
10502,"E13/0171/2","BESET"
10503,"E13/0172/2","HATHOR"
10504,"E13/0173/2","HATMEHIT"
10505,"E13/0174/2","HEQET"
10506,"E13/0175/2","IHET"
10507,"E13/0176/2","IMENTET"
10508,"E13/0177/2","INPUT"
10509,"E13/0178/2","IPET/OPET"
10510,"E13/0179/2","ISIS"
10511,"E13/0180/2","ISIS-HATHOR"
10512,"E13/0181/2","ISIS-SATIS"
10513,"E13/0182/2","ISIS-SELKIS"
10514,"E13/0183/2","ISIS-SOTHIS"
10515,"E13/0184/2","MAAT"
10516,"E13/0185/2","MAFDET"
10517,"E13/0186/2","MEHETWERET/METHYER"
10518,"E13/0187/2","MEHYT"
10519,"E13/0188/2","MENET/MENTIT"
10520,"E13/0189/2","MENHYT"
10521,"E13/0190/2","MERET"
10522,"E13/0191/2","MERETSEGER"
10523,"E13/0192/2","MESKHENET"
10524,"E13/0193/2","MUT"
10525,"E13/0194/2","NAUNET"
10526,"E13/0195/2","NEBETHETEPET"
10527,"E13/0196/2","NEBETU"
10528,"E13/0197/2","NEHMETAWAY"
10529,"E13/0198/2","NEITH"
10530,"E13/0199/2","NEKHBET"
10531,"E13/0200/2","NEPHTHYS"
10532,"E13/0201/2","NUT"
10533,"E13/0202/2","PAKHET"
10534,"E13/0203/2","RAET"
10535,"E13/0204/2","RAETTAWY"
10536,"E13/0205/2","RENENUTET/THERMUTHIS"
10537,"E13/0206/2","RERET"
10538,"E13/0207/2","SAKHMET"
10539,"E13/0208/2","SATIS/SATET"
10540,"E13/0209/2","SEKHAT-HOR"
10541,"E13/0210/2","SEKHET"
10542,"E13/0211/2","SELKIS"
10543,"E13/0212/2","SESHAT"
10544,"E13/0213/2","SHENTAYET"
10545,"E13/0214/2","SHEPSET"
10546,"E13/0215/2","SHESMETET"
10547,"E13/0216/2","SOTHIS/SOPDET"
10548,"E13/0217/2","TAIT/TAYET"
10549,"E13/0218/2","TAWERET/THOERIS"
10550,"E13/0219/2","TEFENET/TEFNUT"
10551,"E13/0220/2","TJENENET"
10552,"E13/0221/2","WADJET/UTO"
10553,"E13/0222/2","WASET"
10554,"E13/0223/2","WERETHEKAU"
10555,"E13/0224/2","UNSPECIFIED EGYPTIAN GODDESS"
10556,"E13/0148/1","GREEK GOD"
10557,"E13/0149/2","AGATHOS DAIMON"
10558,"E13/0150/2","APOLLO"
10559,"E13/0151/2","ARES"
10560,"E13/0152/2","ASKLEPIOS-IMHOTEP"
10561,"E13/0153/2","DIONYSUS"
10562,"E13/0154/2","EROS"
10563,"E13/0155/2","HERACLES"
10564,"E13/0156/2","HERMES"
10565,"E13/0157/2","PRIAPUS"
10566,"E13/0158/2","SARAPIS"
10567,"E13/0159/2","SILENUS"
10568,"E13/0160/2","TYPHON"
10569,"E13/0161/2","ZEUS"
10570,"E13/0162/2","UNSPECIFIED GREEK GOD"
10571,"E13/0233/1","GREEK GODDESS"
10572,"E13/0234/2","APHRODITE"
10573,"E13/0235/2","ARTEMIS"
10574,"E13/0236/2","ATHENA"
10575,"E13/0237/2","DEMETER"
10576,"E13/0238/2","UNSPECIFIED GREEK GODDESS"
10577,"E13/0138/1","MEROITIC GOD"
10578,"E13/0139/2","APEDEMAK"
10579,"E13/0140/2","UNSPECIFIED MEROITIC GOD"
10580,"E13/0225/1","MEROITIC GODDESS"
10581,"E13/0141/1","NEAR EASTERN GOD"
10582,"E13/0142/2","BAAL"
10583,"E13/0143/2","HAURON"
10584,"E13/0144/2","MIKAL"
10585,"E13/0145/2","MITRA"
10586,"E13/0146/2","RESHEF"
10587,"E13/0147/2","UNSPECIFIED NEAR EASTERN GOD"
10588,"E13/0226/1","NEAR EASTERN GODDESS"
10589,"E13/0227/2","ANAT"
10590,"E13/0228/2","ASTARTE"
10591,"E13/0230/2","ISHTAR"
10592,"E13/0231/2","KADESH/QUDSHU"
10593,"E13/0232/2","UNSPECIFIED NEAR EASTERN GODDESS"
10594,"E13/0163/1","ROMAN GOD"
10595,"E13/0239/1","ROMAN GODDESS"
10596,"E13/0242/1","UNSPECIFIED"
10597,"E13/0240/1","UNIDENTIFIED"
10598,"E14/0001/1","...DJEFARE"
10599,"E14/0002/1","...UBENRE"
10600,"E14/0003/1","AAQEN"
10601,"E14/0004/1","ABAI"
10602,"E14/0005/1","ACHORIS/HEKER/KHNEMENMAATRE"
10603,"E14/0006/1","ADJIB/ANEDJIB"
10604,"E14/0007/1","AEMILIAN"
10605,"E14/0008/1","AHA"
10606,"E14/0009/1","AHMOSE/NEBPEHTYRE"
10607,"E14/0010/1","AHOTEPRE"
10608,"E14/0011/1","ALARA"
10609,"E14/0012/1","ALEXANDER THE GREAT"
10610,"E14/0013/1","ALEXANDER IV"
10611,"E14/0014/1","AMASIS/KHENEMIBRE"
10612,"E14/0015/1","AMENEMHAT I/SEHETEPIBRE"
10613,"E14/0016/1","AMENEMHAT II/NEBUKAURE"
10614,"E14/0017/1","AMENEMHAT III/NIMAATRE"
10615,"E14/0018/1","AMENEMHAT IV/MAKHERURE"
10616,"E14/0019/1","AMENEMHAT V/SEKHEMKARE"
10617,"E14/0020/1","AMENEMHAT VI/SEANKHIBRE"
10618,"E14/0021/1","AMENEMHAT VII/SEDJEFAKARE"
10619,"E14/0022/1","AMENEMHAT SENEBEF/SEKHEMKARE"
10620,"E14/0023/1","AMENEMNESUT/NEFERKARE-HEQAWASET"
10621,"E14/0024/1","AMENEMOPE/USERMAATRE-SETEPENAMUN"
10622,"E14/0025/1","AMENHOTEP I/AMENOPHIS I/DJESERKARE"
10623,"E14/0026/1","AMENHOTEP II/AMENOPHIS II/AAKHEPERURE"
10624,"E14/0027/1","AMENHOTEP III/AMENOPHIS III/NEBMAATRE"
10625,"E14/0028/1","AMENHOTEP IV/AMENOPHIS IV/NEFERKHEPERURE/AKHENATEN"
10626,"E14/0029/1","AMENI"
10627,"E14/0030/1","AMENMESSE/MENMIRE"
10628,"E14/0031/1","AMU"
10629,"E14/0032/1","AMYRTAIOS/AMUNIRDIES"
10630,"E14/0033/1","ANASTASIUS I"
10631,"E14/0034/1","ANAT-HER"
10632,"E14/0035/1","ANATI"
10633,"E14/0036/1","ANETERIRE"
10634,"E14/0037/1","ANKHKARE"
10635,"E14/0038/1","ANTONINUS PIUS"
10636,"E14/0039/1","ANU/NEFERKAMIN II"
10637,"E14/0040/1","APOPHIS I/NEBKHEPESHRE"
10638,"E14/0041/1","APOPHIS II/AAENQENENRE"
10639,"E14/0042/1","APRIES/HAAIBRE"
10640,"E14/0043/1","ARCADIUS"
10641,"E14/0044/1","ARSES"
10642,"E14/0045/1","ARSINOE II"
10643,"E14/0046/1","ARTAXERXES I"
10644,"E14/0047/1","ARTAXERXES III"
10645,"E14/0048/1","ASOSI/DJEDKARE"
10646,"E14/0049/1","ATOTI"
10647,"E14/0050/1","AUGUSTUS"
10648,"E14/0051/1","AURELIAN"
10649,"E14/0052/1","AUTIBRE"
10650,"E14/0053/1","AY/KHEPERKHEPERURE"
10651,"E14/0099/1","AY/MERYNEFERRE"
10652,"E14/0054/1","BA"
10653,"E14/0055/1","BAKENRENEF/BOKKHORIS/WAHKARE"
10654,"E14/0056/1","BALBINUS"
10655,"E14/0057/1","BASILISCUS"
10656,"E14/0058/1","BEBANKH"
10657,"E14/0059/1","BEBNEM"
10658,"E14/0060/1","BERENICE II"
10659,"E14/0061/1","BERENICE III"
10660,"E14/0062/1","BERENICE IV"
10661,"E14/0063/1","BIKHERIS"
10662,"E14/0064/1","CALIGULA"
10663,"E14/0065/1","CAMBYSES/MESTIURE"
10664,"E14/0066/1","CARACALLA"
10665,"E14/0067/1","CARINUS AND NUMERIUS"
10666,"E14/0068/1","CARUS"
10667,"E14/0069/1","CHEPHREN/KHAFRE"
10668,"E14/0070/1","CLAUDIUS"
10669,"E14/0071/1","CLAUDIUS II"
10670,"E14/0072/1","CLEOPATRA I"
10671,"E14/0073/1","CLEOPATRA II"
10672,"E14/0074/1","CLEOPATRA III"
10673,"E14/0075/1","CLEOPATRA V"
10674,"E14/0076/1","CLEOPATRA VI"
10675,"E14/0077/1","CLEOPATRA VII PHILOPATOR"
10676,"E14/0078/1","COMMODOS"
10677,"E14/0079/1","CONSTANTINE THE GREAT"
10678,"E14/0080/1","DARIUS I/SETUTRE-MERIENRE"
10679,"E14/0081/1","DARIUS II"
10680,"E14/0082/1","DARIUS III"
10681,"E14/0083/1","DECIUS"
10682,"E14/0084/1","DEDUMOSE I/DJEDNEFERRE"
10683,"E14/0085/1","DEDUMOSE II/DJEDHOTEPRE"
10684,"E14/0086/1","DEWEN/UDIMU"
10685,"E14/0087/1","DIADUMENIANUS"
10686,"E14/0088/1","DIOCLETIAN"
10687,"E14/0089/1","DJEDEFRE"
10688,"E14/0090/1","DJEDKARE"
10689,"E14/0091/1","DJEDKHERURE"
10690,"E14/0092/1","DJEDKHONSIUFANKH"
10691,"E14/0093/1","DJEHUTIEMHAT/NEFERKHEPERRE-KHAKHAU"
10692,"E14/0094/1","DJEHUTY/SEKHEMRESEMENTAWY"
10693,"E14/0095/1","DJER"
10694,"E14/0096/1","DJOSER TETI/SEKHEMKHET"
10695,"E14/0097/1","DJOSER/NETJERIKHET"
10696,"E14/0098/1","DOMITIAN"
10697,"E14/0100/1","ELAGABAL"
10698,"E14/0101/1","GALBA"
10699,"E14/0102/1","GALLIENUS"
10700,"E14/0103/1","GALLUS AND VOLUSIANU"
10701,"E14/0104/1","GEMNEFKHONSBAK/SHEPSESKARE"
10702,"E14/0105/1","GETA"
10703,"E14/0106/1","GORDIAN I"
10704,"E14/0107/1","GORDIAN II"
10705,"E14/0108/1","GORDIAN III"
10706,"E14/0109/1","HADRIAN"
10707,"E14/0110/1","HARSIESE/HEDJKHEPERRE-SETEPENAMUN"
10708,"E14/0111/1","HATSHEPSUT/MAATKARE"
10709,"E14/0112/1","HEPU"
10710,"E14/0113/1","HERACLIUS"
10711,"E14/0114/1","HERIBRE"
10712,"E14/0115/1","HERIHOR/HEMNETJER-TEPYENAMUN"
10713,"E14/0116/1","HOR I/AUTIBRE"
10714,"E14/0117/1","HOR II"
10715,"E14/0118/1","HOREMHEB/DJESERKHEPERURE-SETEPENRE"
10716,"E14/0119/1","HORI/SWADJKARE"
10717,"E14/0120/1","HORNEDJHERITEF/HOTEPIBRE"
10718,"E14/0121/1","HORSIESIS"
10719,"E14/0122/1","HOTEPSEKHEMUI"
10720,"E14/0123/1","HUDJEFA"
10721,"E14/0124/1","HUNI"
10722,"E14/0125/1","IAIB/WAHIBRE"
10723,"E14/0126/1","IBI I/QAKARE"
10724,"E14/0127/1","IBI II"
10725,"E14/0128/1","IYBKHENETRE"
10726,"E14/0129/1","IMHOTEP"
10727,"E14/0130/1","IMIRAMESHA/SEMENEKHKARE"
10728,"E14/0131/1","INAROS"
10729,"E14/0132/1","INED/MERYSEKHEMRE"
10730,"E14/0133/1","INI I/MERIHOTEPRE"
10731,"E14/0134/1","INI II/MERISHEPSESRE"
10732,"E14/0135/1","INTEF I/SEHERTAWY"
10733,"E14/0136/1","INTEF II/WAHANKH"
10734,"E14/0137/1","INTEF III/NAKHTNEBTEPNEFER"
10735,"E14/0138/1","INTEF IV/SEHOTEPKARE"
10736,"E14/0139/1","INTEF V/NEBUKHEPERRE"
10737,"E14/0140/1","INTEF VI/SEKHEMREWEPMAAT"
10738,"E14/0141/1","INTEF VII/SEKHEMREHERUHERMAAT"
10739,"E14/0142/1","INTEF/QAKARE"
10740,"E14/0143/1","ISU"
10741,"E14/0144/1","ITI"
10742,"E14/0145/1","IUFNY"
10743,"E14/0148/1","IUPUT"
10744,"E14/0147/1","IUPUT I"
10745,"E14/0146/1","IUPUT II/USERMAATRE"
10746,"E14/0149/1","IUWELOT"
10747,"E14/0150/1","IYTJENU"
10748,"E14/0151/1","JAKBAM"
10749,"E14/0152/1","JOAM"
10750,"E14/0153/1","JOVIAN"
10751,"E14/0154/1","JULIAN"
10752,"E14/0155/1","JUSTIN I"
10753,"E14/0156/1","JUSTIN II"
10754,"E14/0157/1","JUSTINIAN I"
10755,"E14/0158/1","KA/SEKHEN"
10756,"E14/0159/1","KAKEMURE"
10757,"E14/0160/1","KAMOSE/WADJKHEPERE"
10758,"E14/0161/1","KANEFERTEMRE"
10759,"E14/0162/1","KASHTA/MAATRE"
10760,"E14/0163/1","KHA...RE"
10761,"E14/0164/1","KHABA"
10762,"E14/0165/1","KHABABASH/SENENSETEPENPTAH"
10763,"E14/0166/1","KHAIAN/WESERENRE"
10764,"E14/0167/1","KHAMUDI/AASEHRE"
10765,"E14/0168/1","KHAMURE"
10766,"E14/0169/1","KHASEKHEMUI/HORSETH"
10767,"E14/0170/1","KHATIRE"
10768,"E14/0171/1","KHAUSERRE"
10769,"E14/0172/1","KHENDJER/USERKARE"
10770,"E14/0173/1","KHENDU/NEFERKARE IV"
10771,"E14/0174/1","KHETY I/WAHKARE"
10772,"E14/0175/1","KHETY II/NEBKAURE"
10773,"E14/0176/1","KHETY III/MERIIBRE"
10774,"E14/0177/1","CHEOPS/KHUFU"
10775,"E14/0178/1","LEO I"
10776,"E14/0179/1","LEO II"
10777,"E14/0180/1","LUCIUS VERUS"
10778,"E14/0181/1","MACRIANUS AND QUIETUS"
10779,"E14/0182/1","MACRINUS"
10780,"E14/0183/1","MARCIAN"
10781,"E14/0184/1","MARCUS AURELIUS"
10782,"E14/0185/1","MASAHARTY"
10783,"E14/0186/1","MAURICE"
10784,"E14/0187/1","MAXIMINIAN DAIA"
10785,"E14/0188/1","MAXIMINIAN"
10786,"E14/0189/1","MENKARE"
10787,"E14/0190/1","MENKAUHOR/KAIUHOR"
10788,"E14/0191/1","MENKHEPERRE/HEMNETJER-TEPYENAMUN"
10789,"E14/0192/1","MENTUHOTEP I/TEPIA"
10790,"E14/0193/1","MENTUHOTEP II/NEBHEPETRE"
10791,"E14/0194/1","MENTUHOTEP III/SEANKHKARE"
10792,"E14/0195/1","MENTUHOTEP IV/NEBTAWYRE"
10793,"E14/0196/1","MENTUHOTEP V/MERIANKHRE"
10794,"E14/0197/1","MENTUHOTEP VI/SWADJRE"
10795,"E14/0198/1","MENTUHOTEP VII/SEANKHENRE"
10796,"E14/0199/1","MERDJEFARE"
10797,"E14/0200/1","MERENHOR"
10798,"E14/0201/1","MERENPTAH/BAENRE"
10799,"E14/0202/1","MERIHATHOR"
10800,"E14/0203/1","MERIKARE"
10801,"E14/0204/1","MERIKARE II"
10802,"E14/0205/1","MERIKHEPERRE"
10803,"E14/0206/1","MONTUEMSAF/DJEDANKHRE"
10804,"E14/0207/1","MYCERINUS/MENKAURE"
10805,"E14/0208/1","NARMER/MENES"
10806,"E14/0209/1","NEBDJEFARE"
10807,"E14/0210/1","NEBFAURE"
10808,"E14/0211/1","NEBI/NEFERKARE III"
10809,"E14/0212/1","NEBIRIERAW I/SEWADJENRE"
10810,"E14/0213/1","NEBIRIERAU II/NEFERKARE"
10811,"E14/0214/1","NEBKA"
10812,"E14/0215/1","NEBMARE"
10813,"E14/0216/1","NEBRE"
10814,"E14/0217/1","NEBSENRE"
10815,"E14/0219/1","NECHO I/MENKHEPERRE"
10816,"E14/0218/1","NECHO II/WEHEMIBRE"
10817,"E14/0220/1","NECTANEBO I/KHEPERKARE"
10818,"E14/0240/1","NECTANEBO II/SNEDJEMIBRE-SETEPENINIHERET"
10819,"E14/0221/1","NEDJEMIBRE"
10820,"E14/0222/1","NEFEREFRE/ISI"
10821,"E14/0223/1","NEFERHOTEP I/KHASEKHEMRE"
10822,"E14/0224/1","NEFERHOTEP II/MERISEKHEMRE"
10823,"E14/0225/1","NEFERHOTEP III/SEKHEMRESEANKHTAWY"
10824,"E14/0226/1","NEFERIBRE"
10825,"E14/0227/1","NEFERIRKARE I/KAKAI"
10826,"E14/0228/1","NEFERIRKARE II"
10827,"E14/0229/1","NEFERKAHOR"
10828,"E14/0230/1","NEFERKAMIN I"
10829,"E14/0231/1","NEFERKARE"
10830,"E14/0232/1","NEFERKARE II"
10831,"E14/0233/1","NEFERKARE VII"
10832,"E14/0234/1","NEFERKASOKAR"
10833,"E14/0235/1","NEFERKAUHOR"
10834,"E14/0236/1","NEFERKAURE"
10835,"E14/0237/1","NEFERUSOBEK/KASOBEKRE"
